,model_type,clf,parameters,train_time,test_time,accuracy,f1_score,precision,recall,auc,p_at_5,p_at_10,p_at_20,r_at_5,r_at_10,r_at_20
68,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2}",0.17147111892700195,0.004080057144165039,0.9319733333333333,0.031878557874762806,0.4772727272727273,0.016489988221436984,0.5075869676179997,0.4730666666666667,0.2890666666666667,0.2690666666666667,0.34825284648606203,0.42559874361994504,0.7923046721633294
69,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5}",0.12735581398010254,0.0035130977630615234,0.9333333333333333,0.10968660968660969,0.5900383141762452,0.060463290145268946,0.5287010182308755,0.4693333333333333,0.45786666666666664,0.22893333333333332,0.34550451511582253,0.6741264232430311,0.6741264232430311
70,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10}",0.20288467407226562,0.0033028125762939453,0.93432,0.23769730733519034,0.5614035087719298,0.15076560659599528,0.5710913261715708,0.45866666666666667,0.39466666666666667,0.23693333333333333,0.3376521397722811,0.5810757754220651,0.6976835492736553
71,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2}",0.21558237075805664,0.005511283874511719,0.93376,0.22423485321673953,0.5480916030534351,0.1409501374165685,0.5662408112768764,0.44,0.33466666666666667,0.22173333333333334,0.32391048292108365,0.49273655280722417,0.6529250098154692
72,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 5}",0.15980005264282227,0.0035181045532226562,0.9340266666666667,0.17423230974632845,0.5812917594654788,0.10247349823321555,0.5485474234507136,0.47146666666666665,0.3658666666666667,0.23813333333333334,0.3470749901845308,0.5386729485669415,0.7012171181782489
73,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 10}",0.2197859287261963,0.003427267074584961,0.9318666666666666,0.0484171322160149,0.47101449275362317,0.025520219866509618,0.5117158504991576,0.5722666666666667,0.3472,0.2208,0.42127993718099727,0.5111896348645465,0.6501766784452296
74,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2}",0.3142569065093994,0.0052433013916015625,0.93288,0.23518687329079307,0.5201612903225806,0.1519434628975265,0.5708648736683153,0.4432,0.30506666666666665,0.21746666666666667,0.32626619552414604,0.4491558696505693,0.6403612092658029
75,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 5}",0.3664219379425049,0.006134033203125,0.9328533333333333,0.20467466835123183,0.5234248788368336,0.127208480565371,0.5593842877750324,0.4128,0.3122666666666667,0.2116,0.303886925795053,0.4597565763643502,0.6230859835100118
76,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 10}",0.342756986618042,0.005429983139038086,0.9332533333333334,0.2552811663195477,0.527027027027027,0.1684334511189635,0.5787093299139006,0.4362666666666667,0.3101333333333333,0.21613333333333334,0.32116215155084415,0.45661562622693364,0.6364350215940322
77,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 2}",0.2422318458557129,0.005650043487548828,0.9320533333333333,0.19722747321991177,0.49920255183413076,0.12288967412642324,0.5569530910042181,0.42506666666666665,0.30533333333333335,0.20693333333333333,0.31291715744012566,0.44954848841774636,0.6093443266588143
78,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 5}",0.3544199466705322,0.005135774612426758,0.93248,0.19001919385796545,0.5129533678756477,0.1166077738515901,0.5542698984269537,0.4336,0.308,0.2176,0.31919905771495877,0.4534746760895171,0.64075382803298
79,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 10}",0.2881600856781006,0.005320072174072266,0.9329333333333333,0.22734254992319508,0.5225988700564972,0.14526894385551628,0.5677994076986504,0.4298666666666667,0.3221333333333333,0.2212,0.31645072634471927,0.47428347074990185,0.6513545347467609
80,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 2}",0.47693896293640137,0.009372949600219727,0.9161333333333334,0.23572296476306198,0.3093112244897959,0.19042010208087948,0.5797178186140386,0.3178666666666667,0.25626666666666664,0.16853333333333334,0.23400078523753434,0.3773066352571653,0.49627012171181784
81,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 5}",0.4924509525299072,0.008993864059448242,0.92,0.23547400611620797,0.3355119825708061,0.18138987043580684,0.5776059299823013,0.3264,0.2677333333333333,0.18386666666666668,0.24028268551236748,0.39418924224577934,0.541421279937181
82,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 10}",0.48241496086120605,0.008442878723144531,0.9201066666666666,0.2341513292433538,0.3355311355311355,0.17981939536709854,0.5769351318379852,0.32426666666666665,0.25333333333333335,0.1832,0.2387122104436592,0.3729878288182175,0.5394581861012956
83,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 2}",0.44437098503112793,0.009765148162841797,0.9128533333333333,0.21480057664584332,0.27678018575851393,0.17550058892815076,0.5710421435185199,0.2890666666666667,0.2472,0.17133333333333334,0.21279937180997252,0.36395759717314485,0.5045151158225363
84,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 5}",0.44259214401245117,0.009439229965209961,0.9180266666666667,0.24434611602753195,0.326758711374096,0.1951315272870043,0.5829175217186315,0.3082666666666667,0.24213333333333334,0.16933333333333334,0.22693364742834707,0.3564978405967805,0.4986258343148803
85,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 10}",0.4732637405395508,0.009046077728271484,0.92016,0.23855544252288907,0.3386281588447653,0.18413820180604634,0.5789657907436664,0.3152,0.2544,0.18346666666666667,0.232037691401649,0.3745583038869258,0.5402434236356498
86,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'entropy', 'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 2}",0.5561099052429199,0.012153148651123047,0.89648,0.22730891719745222,0.23052079127977393,0.22418531605810757,0.5848274733524881,0.3045333333333333,0.472,0.3396,0.22418531605810757,0.6949352179034158,1.0
87,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'entropy', 'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 5}",0.5077450275421143,0.01761913299560547,0.9031466666666667,0.23729525409491808,0.255079006772009,0.22182960345504515,0.5873116775321745,0.27786666666666665,0.2416,0.3396,0.20455437769925403,0.35571260306242636,1.0
88,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'entropy', 'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 10}",0.5708999633789062,0.011965274810791016,0.9078133333333334,0.23904908650671364,0.2720440881763527,0.21319199057714958,0.5858109410729138,0.272,0.2104,0.3396,0.20023557126030625,0.30977620730270905,1.0
89,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'entropy', 'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 2}",0.6077430248260498,0.012260198593139648,0.8974133333333333,0.23013808284970982,0.23469387755102042,0.22575579112681587,0.5860561635232397,0.30666666666666664,0.48586666666666667,0.3396,0.22575579112681587,0.7153513937966235,1.0
90,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'entropy', 'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 5}",0.4656200408935547,0.012310028076171875,0.90272,0.232,0.25011348161597824,0.21633294071456616,0.5845347363144255,0.2576,0.2688,0.3396,0.1896348645465253,0.3957597173144876,1.0
91,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'entropy', 'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10}",0.5423486232757568,0.011440038681030273,0.9086133333333334,0.24198186241981862,0.27710233029381964,0.21476246564585788,0.5869681066248915,0.28053333333333336,0.2232,0.3396,0.20651747153513939,0.3286219081272085,1.0
92,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'entropy', 'max_depth': 100, 'max_features': 'sqrt', 'min_samples_split': 2}",0.7172591686248779,0.012137174606323242,0.8972533333333333,0.23353888999403222,0.23669354838709677,0.2304672163329407,0.5881543874987165,0.31306666666666666,0.48,0.3396,0.2304672163329407,0.7067137809187279,1.0
93,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'entropy', 'max_depth': 100, 'max_features': 'sqrt', 'min_samples_split': 5}",0.7327940464019775,0.013336181640625,0.9024533333333333,0.2356874216464689,0.2518981688253685,0.22143698468786807,0.5867577450547171,0.27573333333333333,0.26,0.3396,0.20298390263054575,0.3828032979976443,1.0
94,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'entropy', 'max_depth': 100, 'max_features': 'sqrt', 'min_samples_split': 10}",0.6972229480743408,0.013628005981445312,0.90936,0.23116941868355573,0.2726787620064034,0.2006281900274833,0.5808164839360087,0.2730666666666667,0.21786666666666665,0.3396,0.2010208087946604,0.32076953278366704,1.0
95,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'entropy', 'max_depth': 100, 'max_features': 'log2', 'min_samples_split': 2}",0.5633668899536133,0.012650012969970703,0.8954666666666666,0.22712933753943215,0.22811881188118813,0.22614840989399293,0.5851939085489762,0.3072,0.46453333333333335,0.3396,0.22614840989399293,0.6839418924224578,1.0
96,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'entropy', 'max_depth': 100, 'max_features': 'log2', 'min_samples_split': 5}",0.5028817653656006,0.012242317199707031,0.9060266666666666,0.24604193410355157,0.27033380347907854,0.22575579112681587,0.5906766538960261,0.28,0.2712,0.3396,0.2061248527679623,0.3992932862190813,1.0
97,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'entropy', 'max_depth': 100, 'max_features': 'log2', 'min_samples_split': 10}",0.941370964050293,0.021516084671020508,0.9076,0.23795909390807124,0.2705,0.21240675304279544,0.5853324927632081,0.272,0.21866666666666668,0.3396,0.20023557126030625,0.32194738908519827,1.0
98,KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=100, p=2,
           weights='distance')","{'algorithm': 'auto', 'n_neighbors': 1, 'weights': 'uniform'}",0.23409700393676758,1.7994787693023682,0.8942933333333334,0.1412478336221837,0.15756404059932336,0.12799371809972518,0.5390633769453222,0.17386666666666667,0.5352,0.3396,0.12799371809972518,0.7879858657243817,1.0
99,KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=100, p=2,
           weights='distance')","{'algorithm': 'auto', 'n_neighbors': 1, 'weights': 'distance'}",0.19136428833007812,1.8857269287109375,0.8942933333333334,0.1412478336221837,0.15756404059932336,0.12799371809972518,0.5390633769453222,0.17386666666666667,0.5352,0.3396,0.12799371809972518,0.7879858657243817,1.0
100,KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=100, p=2,
           weights='distance')","{'algorithm': 'auto', 'n_neighbors': 5, 'weights': 'uniform'}",0.2333219051361084,2.247504711151123,0.9301066666666666,0.05139341295693088,0.3287037037037037,0.027875932469572047,0.5118637522903464,0.39786666666666665,0.2536,0.1268,0.292893600314095,0.37338044758539457,0.37338044758539457
101,KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=100, p=2,
           weights='distance')","{'algorithm': 'auto', 'n_neighbors': 5, 'weights': 'distance'}",0.1963808536529541,2.6400439739227295,0.92312,0.07388371345968518,0.20318021201413428,0.04515115822536317,0.5161240584992864,0.15733333333333333,0.14053333333333334,0.1176,0.11582253631723596,0.20691009030231644,0.3462897526501767
102,KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=100, p=2,
           weights='distance')","{'algorithm': 'auto', 'n_neighbors': 10, 'weights': 'uniform'}",0.19780588150024414,3.174553871154785,0.9324533333333334,0.025394382454790306,0.6346153846153846,0.012956419316843345,0.5062064161070813,0.3237333333333333,0.16186666666666666,0.18813333333333335,0.23831959167648215,0.23831959167648215,0.5539850804868472
103,KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=100, p=2,
           weights='distance')","{'algorithm': 'auto', 'n_neighbors': 10, 'weights': 'distance'}",0.20093584060668945,3.035209894180298,0.9288533333333333,0.04646175839885633,0.2589641434262948,0.025520219866509618,0.5100993941148702,0.16266666666666665,0.14746666666666666,0.1196,0.11974872398900667,0.2171181782489203,0.35217903415783275
104,KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=100, p=2,
           weights='distance')","{'algorithm': 'auto', 'n_neighbors': 25, 'weights': 'uniform'}",0.20151281356811523,3.6164820194244385,0.93232,0.012451361867704281,0.6956521739130435,0.006281900274833137,0.5030408156711332,0.2581333333333333,0.20986666666666667,0.1212,0.1900274833137024,0.30899096976835494,0.3568904593639576
105,KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=100, p=2,
           weights='distance')","{'algorithm': 'auto', 'n_neighbors': 25, 'weights': 'distance'}",0.19048810005187988,3.2933239936828613,0.9305066666666667,0.02103681442524418,0.24347826086956523,0.01099332548095799,0.5042521343738152,0.1568,0.14773333333333333,0.1232,0.1154299175500589,0.21751079701609738,0.3627797408716137
106,KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=100, p=2,
           weights='distance')","{'algorithm': 'auto', 'n_neighbors': 50, 'weights': 'uniform'}",0.24042391777038574,4.215423107147217,0.93216,0.004694835680751173,0.6666666666666666,0.002355712603062426,0.5011349415302669,0.17333333333333334,0.184,0.13346666666666668,0.1276010993325481,0.270906949352179,0.3930113859442481
107,KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=100, p=2,
           weights='distance')","{'algorithm': 'auto', 'n_neighbors': 50, 'weights': 'distance'}",0.24274110794067383,4.666668176651001,0.93104,0.012223071046600458,0.22535211267605634,0.006281900274833137,0.502354179330905,0.15626666666666666,0.14213333333333333,0.12426666666666666,0.11503729878288182,0.20926580290537888,0.36592069100903024
108,KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=100, p=2,
           weights='distance')","{'algorithm': 'auto', 'n_neighbors': 100, 'weights': 'uniform'}",0.3174290657043457,5.7109010219573975,0.9320266666666667,0.008556981719175419,0.4583333333333333,0.0043188064389477815,0.5019734392106622,0.15786666666666666,0.14106666666666667,0.12866666666666668,0.11621515508441303,0.20769532783667058,0.37887711032587357
109,KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=100, p=2,
           weights='distance')","{'algorithm': 'auto', 'n_neighbors': 100, 'weights': 'distance'}",0.2613487243652344,5.570472955703735,0.9312266666666666,0.009980806142034549,0.22413793103448276,0.005104043973301924,0.5019083004176869,0.15413333333333334,0.1448,0.12666666666666668,0.11346682371417353,0.21319199057714958,0.3729878288182175
110,KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=100, p=2,
           weights='distance')","{'algorithm': 'ball_tree', 'n_neighbors': 1, 'weights': 'uniform'}",0.3137171268463135,6.233967065811157,0.8942933333333334,0.1412478336221837,0.15756404059932336,0.12799371809972518,0.5390633769453222,0.17386666666666667,0.5352,0.3396,0.12799371809972518,0.7879858657243817,1.0
111,KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=100, p=2,
           weights='distance')","{'algorithm': 'ball_tree', 'n_neighbors': 1, 'weights': 'distance'}",0.1492760181427002,5.939901828765869,0.8942933333333334,0.1412478336221837,0.15756404059932336,0.12799371809972518,0.5390633769453222,0.17386666666666667,0.5352,0.3396,0.12799371809972518,0.7879858657243817,1.0
112,KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=100, p=2,
           weights='distance')","{'algorithm': 'ball_tree', 'n_neighbors': 5, 'weights': 'uniform'}",0.14866185188293457,4.94783091545105,0.9301333333333334,0.05141202027516292,0.3302325581395349,0.027875932469572047,0.5118780572141012,0.3984,0.2536,0.1268,0.29328621908127206,0.37338044758539457,0.37338044758539457
113,KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=100, p=2,
           weights='distance')","{'algorithm': 'ball_tree', 'n_neighbors': 5, 'weights': 'distance'}",0.1442420482635498,4.966346979141235,0.92312,0.07388371345968518,0.20318021201413428,0.04515115822536317,0.5161240584992864,0.15733333333333333,0.14053333333333334,0.1176,0.11582253631723596,0.20691009030231644,0.3462897526501767
114,KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=100, p=2,
           weights='distance')","{'algorithm': 'ball_tree', 'n_neighbors': 10, 'weights': 'uniform'}",0.14260292053222656,5.32266902923584,0.9324533333333334,0.025394382454790306,0.6346153846153846,0.012956419316843345,0.5062064161070813,0.3237333333333333,0.16186666666666666,0.18813333333333335,0.23831959167648215,0.23831959167648215,0.5539850804868472
115,KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=100, p=2,
           weights='distance')","{'algorithm': 'ball_tree', 'n_neighbors': 10, 'weights': 'distance'}",0.14724183082580566,5.310924053192139,0.9288533333333333,0.04646175839885633,0.2589641434262948,0.025520219866509618,0.5100993941148702,0.16266666666666665,0.14746666666666666,0.1196,0.11974872398900667,0.2171181782489203,0.35217903415783275
116,KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=100, p=2,
           weights='distance')","{'algorithm': 'ball_tree', 'n_neighbors': 25, 'weights': 'uniform'}",0.15000319480895996,6.017104148864746,0.93232,0.013219284603421462,0.68,0.006674519042010208,0.503222820130967,0.2581333333333333,0.20906666666666668,0.12093333333333334,0.1900274833137024,0.3078131134668237,0.35610522182960347
117,KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=100, p=2,
           weights='distance')","{'algorithm': 'ball_tree', 'n_neighbors': 25, 'weights': 'distance'}",0.13943815231323242,6.017255067825317,0.9305066666666667,0.02103681442524418,0.24347826086956523,0.01099332548095799,0.5042521343738152,0.1568,0.14773333333333333,0.1232,0.1154299175500589,0.21751079701609738,0.3627797408716137
118,KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=100, p=2,
           weights='distance')","{'algorithm': 'ball_tree', 'n_neighbors': 50, 'weights': 'uniform'}",0.15874481201171875,7.049641847610474,0.93216,0.004694835680751173,0.6666666666666666,0.002355712603062426,0.5011349415302669,0.17333333333333334,0.184,0.13346666666666668,0.1276010993325481,0.270906949352179,0.3930113859442481
119,KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=100, p=2,
           weights='distance')","{'algorithm': 'ball_tree', 'n_neighbors': 50, 'weights': 'distance'}",0.14764094352722168,7.086528062820435,0.93104,0.012223071046600458,0.22535211267605634,0.006281900274833137,0.502354179330905,0.15626666666666666,0.14213333333333333,0.12426666666666666,0.11503729878288182,0.20926580290537888,0.36592069100903024
